entry_id,body,ne_class,latitude,longitude,区域番号,関連ID,区域1,区域2,区域色,図符等,地名補足,manifest,canvas,xywh,target,iiif,thumbnail
dm3100,馬援征五溪蛮即此,地名古名及説明,,,88,dm3101,湖廣道,辰州府,黒,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"8629,14859,63,359","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=8629,14859,63,359",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/8629,14859,63,359/200,/0/default.jpg"
dm3101,麻陽,県,27.85757,109.81701,88,dm3101,湖廣道,辰州府,黒,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"8540,14861,108,169","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=8540,14861,108,169",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/8540,14861,108,169/200,/0/default.jpg"
dm3102,古溪蛮地,地名古名及説明,,,149,dm3103,貴州道,,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"7674,13144,53,205","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=7674,13144,53,205",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/7674,13144,53,205/200,/0/default.jpg"
dm3103,銅仁府,府,27.51909,109.21649,149,dm3103,貴州道,,黄,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"7584,13120,89,258","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=7584,13120,89,258",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/7584,13120,89,258/200,/0/default.jpg"
dm3104,思州府,府,27.21614,108.73946,149,dm3104,貴州道,,黄,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"8072,13816,86,257","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=8072,13816,86,257",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/8072,13816,86,257/200,/0/default.jpg"
dm3105,鎮遠府,府,27.05426,108.41845,149,dm3105,貴州道,,黄,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"7866,14775,77,234","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=7866,14775,77,234",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/7866,14775,77,234/200,/0/default.jpg"
dm3106,寧州,州,,,117,dm3106,江西道,南昌府,白,州城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13812,15040,92,188","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13812,15040,92,188",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13812,15040,92,188/200,/0/default.jpg"
dm3107,一統志廣輿記為州,地名古名及説明,,,117,dm3106,江西道,南昌府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13810,15129,151,242","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13810,15129,151,242",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13810,15129,151,242/200,/0/default.jpg"
dm3108,白沙湖,湖澤,,,86,dm3108,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13034,15144,166,85","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13034,15144,166,85",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13034,15144,166,85/200,/0/default.jpg"
dm3109,湘水,河川,29.43333,113.13333,86,dm3109,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12348,15101,143,102","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12348,15101,143,102",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12348,15101,143,102/200,/0/default.jpg"
dm3110,湘陰,県,28.67081,112.8833,86,dm3110,湖廣道,長沙府,黄,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12238,15109,88,179","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12238,15109,88,179",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12238,15109,88,179/200,/0/default.jpg"
dm3112,洞庭祠,祠,,,86,dm3112,湖廣道,長沙府,黄,祠,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11863,15132,62,152","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11863,15132,62,152",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11863,15132,62,152/200,/0/default.jpg"
dm3113,濱江,河川,,,86,dm3113,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"10464,15098,140,81","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=10464,15098,140,81",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/10464,15098,140,81/200,/0/default.jpg"
dm3119,蜀水,河川,26.78333,114.81667,117,dm3119,江西道,南昌府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"14285,15251,132,84","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=14285,15251,132,84",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/14285,15251,132,84/200,/0/default.jpg"
dm3120,奉新,県,28.68842,115.40049,117,dm3120,江西道,南昌府,白,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13998,15340,85,182","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13998,15340,85,182",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13998,15340,85,182/200,/0/default.jpg"
dm3121,洞山,山,,,118,dm3121,江西道,瑞州府,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13613,15406,145,70","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13613,15406,145,70",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13613,15406,145,70/200,/0/default.jpg"
dm3122,大圍山,山,28.42359,114.07766,86,dm3122,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12857,15321,175,69","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12857,15321,175,69",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12857,15321,175,69/200,/0/default.jpg"
dm3123,瀏陽江,河川,,,86,dm3123,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11980,15256,217,132","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11980,15256,217,132",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11980,15256,217,132/200,/0/default.jpg"
dm3124,高安縣,附郭県,28.4256,115.37228,118,dm3125,江西道,瑞州府,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13877,15635,50,171","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13877,15635,50,171",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13877,15635,50,171/200,/0/default.jpg"
dm3125,瑞州府,府,28.4256,115.37228,118,dm3125,江西道,瑞州府,茶,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13771,15632,101,254","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13771,15632,101,254",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13771,15632,101,254/200,/0/default.jpg"
dm3126,靖州米州瑞陽鎬州,地名古名及説明,,,118,dm3125,江西道,瑞州府,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13648,15628,121,277","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13648,15628,121,277",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13648,15628,121,277/200,/0/default.jpg"
dm3127,蜀江,河川,,,118,dm3127,江西道,瑞州府,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13415,15798,119,66","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13415,15798,119,66",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13415,15798,119,66/200,/0/default.jpg"
dm3128,新昌,県,29.49983,120.90387,118,dm3128,江西道,瑞州府,茶,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13339,15521,84,160","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13339,15521,84,160",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13339,15521,84,160/200,/0/default.jpg"
dm3129,黄檗山,山,,,118,dm3129,江西道,瑞州府,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13071,15501,181,82","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13071,15501,181,82",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13071,15501,181,82/200,/0/default.jpg"
dm3130,報恩寺,寺,,,118,dm3130,江西道,瑞州府,茶,寺,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12994,15626,69,215","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12994,15626,69,215",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12994,15626,69,215/200,/0/default.jpg"
dm3131,瀏陽,県,28.16283,113.64308,86,dm3131,湖廣道,長沙府,黄,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12534,15455,81,160","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12534,15455,81,160",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12534,15455,81,160/200,/0/default.jpg"
dm3132,賈誼祠,祠,,,86,dm3132,湖廣道,長沙府,黄,祠,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12234,15701,67,140","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12234,15701,67,140",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12234,15701,67,140/200,/0/default.jpg"
dm3133,春秋楚黔中地,地名古名及説明,,,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11938,15378,93,84","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11938,15378,93,84",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11938,15378,93,84/200,/0/default.jpg"
dm3134,星沙三湘,地名古名及説明,,,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12024,15472,52,183","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12024,15472,52,183",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12024,15472,52,183/200,/0/default.jpg"
dm3135,熊湘,地名古名及説明,,,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12011,15685,58,121","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12011,15685,58,121",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12011,15685,58,121/200,/0/default.jpg"
dm3136,長沙府,府,28.18485,112.97188,86,dm3136,湖廣道,長沙府,黄,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11924,15458,97,244","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11924,15458,97,244",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11924,15458,97,244/200,/0/default.jpg"
dm3137,潭州,地名古名及説明,,,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11953,15711,47,111","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11953,15711,47,111",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11953,15711,47,111/200,/0/default.jpg"
dm3138,長沙縣,附郭県,28.18485,112.97188,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11866,15473,48,160","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11866,15473,48,160",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11866,15473,48,160/200,/0/default.jpg"
dm3139,善化縣,附郭県,28.18485,112.97188,86,dm3136,湖廣道,長沙府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"11857,15636,65,149","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=11857,15636,65,149",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/11857,15636,65,149/200,/0/default.jpg"
dm3140,閣皀,山,,,121,dm3140,江西道,建昌府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"14220,16011,155,82","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=14220,16011,155,82",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/14220,16011,155,82/200,/0/default.jpg"
dm3141,上高,県,28.23283,114.92449,118,dm3141,江西道,瑞州府,茶,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13434,15924,74,177","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13434,15924,74,177",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13434,15924,74,177/200,/0/default.jpg"
dm3142,万載,県,28.10569,114.44485,122,dm3142,江西道,袁州府,緑,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"12915,15848,75,181","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=12915,15848,75,181",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/12915,15848,75,181/200,/0/default.jpg"
dm3143,巴山,山,,,120,dm3143,江西道,撫州府,濃橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"14283,16415,134,99","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=14283,16415,134,99",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/14283,16415,134,99/200,/0/default.jpg"
dm3144,清江,河川,,,121,dm3144,江西道,建昌府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"14062,16280,114,157","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=14062,16280,114,157",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/14062,16280,114,157/200,/0/default.jpg"
dm3145,清江縣,附郭県,28.01557,115.39899,121,dm3146,江西道,建昌府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13835,16142,64,202","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13835,16142,64,202",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13835,16142,64,202/200,/0/default.jpg"
dm3146,盬江縣,県,28.01557,115.39899,121,dm3146,江西道,建昌府,黄,府城,臨江,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"13739,16135,82,245","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=13739,16135,82,245",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/13739,16135,82,245/200,/0/default.jpg"
